Date;Close;High;Low;Open;Volume;Log_Returns;Monetary_Volume;Bid_Ask_Spread;Capitalizacion_Mercado
14/08/2024;5.873.726.953.125;616.877.578.125;58.472.875;6.061.105.078.125;29961696180;-0.0313783013916643;1759868224138083.5;32.148.828.125;1759868224138083.5
15/08/2024;5.756.009.765.625;598.386.484.375;5.616.159.375;5.873.326.171.875;35682112440;-0.02024486209713598;2053865876627693.0;36.770.546.875;2053865876627693.0
16/08/2024;5.889.410.546.875;59.847.359.375;5.711.001.953.125;575.602.734.375;29350938673;0.022911430101342656;1728597277814475.2;273.733.984.375;1728597277814475.2
17/08/2024;5.947.897.265.625;5.969.466.796.875;5.881.483.203.125;5.889.353.125;13589684021;0.009881840637262366;808300444292136.5;8.798.359.375;808300444292136.5
18/08/2024;5.848.396.484.375;6.026.271.875;5.844.540.234.375;594.681.328.125;17740625837;-0.01687023792647201;1037542137757230.9;181.731.640.625;1037542137757230.9
19/08/2024;59.493.453.125;5.961.266.015.625;578.647.109.375;584.807.109.375;25911207712;0.017113663556006083;1541547221426010.5;174.794.921.875;1541547221426010.5
20/08/2024;5.901.279.296.875;61.396.328.125;586.108.828.125;59.493.453.125;31613400008;-0.008112024604757306;1865595029710383.5;27.854.453.125;1865595029710383.5
21/08/2024;6.117.519.140.625;618.343.515.625;588.234.453.125;5.901.498.828.125;32731154072;0.035987487774751865;2002334615302059.0;301.090.625;2002334615302059.0
22/08/2024;603.819.140.625;61.408.109.375;5.981.525.390.625;6.116.831.640.625;27625734377;-0.013052114105543453;1668094719065466.0;159.285.546.875;1668094719065466.0
23/08/2024;6.409.435.546.875;649.470.625;6.037.205.078.125;60.380.953.125;42530509233;0.05966667778992524;2725965577046856.0;457.501.171.875;2725965577046856.0
24/08/2024;641.789.921.875;645.137.890.625;6.361.991.796.875;6.410.387.109.375;21430585163;0.0013196308130850045;1375393357749730.5;89.387.109.375;1375393357749730.5
25/08/2024;6.433.354.296.875;64.996.421.875;6.383.351.953.125;641.763.671.875;18827683555;0.0024052261605437084;1211251588987620.2;116.290.234.375;1211251588987620.2
26/08/2024;6.288.066.015.625;6.448.970.703.125;6.284.955.859.375;643.422.265.625;27682040631;-0.022842512079134417;1740664989349415.2;16.401.484.375;1740664989349415.2
27/08/2024;595.041.328.125;63.210.796.875;58116.75;6.287.970.703.125;39103882198;-0.05519287756090793;2326842599794146.5;5.094.046.875;2326842599794146.5
28/08/2024;59.027.625;6.023.644.921.875;5.789.067.578.125;5.950.792.578.125;40289564698;-0.00804021450926693;2378197316406782.0;23.457.734.375;2378197316406782.0
29/08/2024;593.881.796.875;6.118.408.203.125;587.862.265.625;5.902.746.875;32224990582;0.006089656742738993;1913783531111811.2;239.785.546.875;1913783531111811.2
30/08/2024;591.194.765.625;5.989.688.671.875;5.776.853.125;593.886.015.625;32292756405;-0.004534788620027655;1909130855423919.2;212.835.546.875;1909130855423919.2
31/08/2024;589.698.984.375;5.943.259.375;5.876.878.515.625;5.911.748.046.875;12403470760;-0.0025333050495830443;731431410989701.0;66.380.859.375;731431410989701.0
1/09/2024;5.732.548.828.125;590.620.703.125;5.721.782.421.875;5.896.980.078.125;24592449997;-0.028281771257721453;1409774204110250.0;184.424.609.375;1409774204110250.0
2/09/2024;5.911.248.046.875;594.030.703.125;5.713.602.734.375;5.732.696.875;27036454524;0.030696731082648924;1598191889994197.5;226.704.296.875;1598191889994197.5
3/09/2024;574.310.234.375;5.981.505.859.375;5.742.516.796.875;5.910.619.140.625;26666961053;-0.028857442236703133;1531510865241742.8;2.389.890.625;1531510865241742.8
4/09/2024;579.715.390.625;585.115.703.125;556.731.640.625;5.743.034.765.625;35627680312;0.009367548966836616;2065391460913370.2;283.840.625;2065391460913370.2
5/09/2024;5.616.048.828.125;5.830.058.203.125;55.712.453.125;57.971.703.125;31030280656;-0.031738730145491646;1742675713145186.5;258.812.890.625;1742675713145186.5
6/09/2024;5.394.875.390.625;56.976.109.375;5.259.869.921.875;5.616.019.140.625;49361693566;-0.04017885990554018;2663001858587858.0;437.741.015.625;2663001858587858.0
7/09/2024;541.396.875;5.483.814.453.125;537.400.703.125;539.490.859.375;19061486526;0.003532917856170691;1031982923803100.6;109.807.421.875;1031982923803100.6
8/09/2024;5.484.156.640.625;55.300.859.375;536.537.578.125;5.414.793.359.375;18268287531;0.012880905395702242;1001861503759805.4;16.471.015.625;1001861503759805.4
9/09/2024;5.701.953.515.625;58.041.125;5.459.843.359.375;5.485.188.671.875;34618096173;0.03894551366544674;1973907751778817.0;344.269.140.625;1973907751778817.0
10/09/2024;576.487.109.375;580.299.765.625;564.194.140.625;5.702.009.765.625;28857630507;0.010973955159393974;1663605199439224.5;16.105.625;1663605199439224.5
11/09/2024;57.343.171.875;579.913.203.125;5.556.733.984.375;576.502.890.625;37049062672;-0.005314110423381013;2124510768608142.8;242.398.046.875;2124510768608142.8
12/09/2024;5.812.701.171.875;58.534.359.375;573.301.015.625;57.343.171.875;33835707949;0.013576697629400721;1966768592463725.5;12.042.578.125;1966768592463725.5
13/09/2024;6.057.130.078.125;606.480.234.375;5.765.011.328.125;5.813.032.421.875;32490528356;0.0411907229072504;1967993565593008.0;299.791.015.625;1967993565593008.0
14/09/2024;6.000.512.109.375;6.065.672.265.625;595.178.828.125;605.691.171.875;16428405496;-0.009391286288541528;985788461164708.0;113.883.984.375;985788461164708.0
15/09/2024;591.828.359.375;6.038.191.796.875;5.869.630.859.375;600.007.265.625;18120960867;-0.013798343779418605;1072449854021518.8;1.685.609.375;1072449854021518.8
16/09/2024;581.925.078.125;5.920.551.171.875;5.750.133.984.375;591.852.265.625;32032822113;-0.016874951656180977;1864070251067175.2;1.704.171.875;1864070251067175.2
17/09/2024;603.085.390.625;6.131.608.984.375;576.280.703.125;581.925.078.125;38075570118;0.035717088660707746;2296282007788360.5;368.801.953.125;2296282007788360.5
18/09/2024;616.496.796.875;6.166.406.640.625;5.921.825.390.625;60309.0;40990702891;0.02199433056839477;2527063703395630.0;24.458.125;2527063703395630.0
19/09/2024;6.294.045.703.125;6.387.244.140.625;616.098.671.875;6.165.115.625;42710252573;0.020721119053916288;2688202816864741.5;226.257.421.875;2688202816864741.5
20/09/2024;631.929.765.625;6.411.953.125;6.236.460.546.875;6.294.142.578.125;35177164222;0.0040040116474054175;2222949714216059.5;175.492.578.125;2222949714216059.5
21/09/2024;6.339.483.984.375;63.543.359.375;6.278.310.546.875;6.318.433.984.375;14408616220;0.0031893030164782386;913431917636958.5;76.025.390.625;913431917636958.5
22/09/2024;636.487.109.375;63.993.421.875;624.407.265.625;633.968.046.875;20183348802;0.003996604788029707;1284644133649235.0;15.526.953.125;1284644133649235.0
23/09/2024;6.332.980.078.125;6.473.355.859.375;62.628.078.125;636.431.015.625;31400285425;-0.005023067643079772;1988573820439638.0;210.548.046.875;1988573820439638.0
24/09/2024;6.430.196.875;6.469.521.484.375;6.273.741.796.875;6.332.683.984.375;29938335243;0.015234244172186632;1925093897222409.8;1.957.796.875;1925093897222409.8
25/09/2024;6.314.314.453.125;6.480.450.390.625;62.945.375;6.430.258.984.375;25078377700;-0.01818596455888868;1583527627720377.0;185.912.890.625;1583527627720377.0
26/09/2024;6.518.101.953.125;65.790.796.875;6.266.926.953.125;63.138.546.875;36873129847;0.03176403065562404;2403428196735624.5;312.152.734.375;2403428196735624.5
27/09/2024;657.906.640.625;664.806.953.125;648.529.921.875;651.806.640.625;32058813449;0.009309629648678252;2109170625865516.0;1.627.703.125;2109170625865516.0
28/09/2024;658.876.484.375;6.625.553.125;6.545.803.515.625;657.921.796.875;15243637984;0.0014730503557602514;1004367460398313.2;79.749.609.375;1004367460398313.2
29/09/2024;656.353.046.875;6.606.934.375;65.450.015.625;658.888.984.375;14788214575;-0.0038372626776130244;970628969414253.4;619.328.125;970628969414253.4
30/09/2024;63329.5;656.350.546.875;628.736.171.875;6.563.465.625;37112957475;-0.03576247704956806;2350345040413012.5;27.614.375;2350345040413012.5
1/10/2024;608.370.078.125;6.411.098.046.875;6.018.927.734.375;6.333.560.546.875;50220923500;-0.04015297041725014;3055290715320465.0;3.921.703.125;3055290715320465.0
2/10/2024;6.063.278.515.625;623.576.875;5.999.694.921.875;6.083.632.421.875;40762722398;-0.0033625289659382266;2471557389541794.0;236.073.828.125;2471557389541794.0
3/10/2024;6.075.940.234.375;614.690.390.625;598.788.046.875;60.632.484.375;36106447279;0.0020860853737759526;2193806157428158.5;1.590.234.375;2193806157428158.5
4/10/2024;620.674.765.625;624.659.921.875;6.045.994.140.625;60.754.625;29585472513;0.021300283559387175;1836295621791115.5;200.605.078.125;1836295621791115.5
5/10/2024;6.208.994.921.875;623.710.234.375;6.168.958.203.125;62.067.609.375;13305410749;0.0003620026165009027;826132277740020.4;68.144.140.625;826132277740020.4
6/10/2024;62.818.953.125;629.595.703.125;618.331.484.375;6.208.498.828.125;14776233667;0.011672701783517451;928227530091319.9;1.126.421.875;928227530091319.9
7/10/2024;6.223.666.015.625;6.444.370.703.125;6.215.255.078.125;62.819.109.375;34253562610;-0.00931261159307203;2131827335299401.8;229.115.625;2131827335299401.8
8/10/2024;6.213.196.875;631.743.046.875;618.435.625;6.222.164.453.125;28134475157;-0.0016835665376192953;1748050331252375.2;13.307.421.875;1748050331252375.2
9/10/2024;605.821.015.625;625.088.359.375;6.031.461.328.125;621.317.265.625;27670982363;-0.025261155468464205;1676366263849412.2;219.422.265.625;1676366263849412.2
10/10/2024;60274.5;6.123.672.265.625;5.889.520.703.125;605.819.296.875;30452813570;-0.005090366975952731;1835528111524965.0;2.341.515.625;1835528111524965.0
11/10/2024;6.244.508.984.375;6.340.087.109.375;60.046.125;602.754.609.375;30327141594;0.03537847936044716;1893781081541457.5;335.474.609.375;1893781081541457.5
12/10/2024;631.930.234.375;6.344.878.515.625;6.244.326.953.125;624.446.171.875;16744110886;0.01190629833225701;1058110991659096.9;1.005.515.625;1058110991659096.9
13/10/2024;62.851.375;6.327.265.234.375;6.203.563.671.875;631.929.453.125;18177529690;-0.005421094129359057;1142482735119823.8;1.237.015.625;1142482735119823.8
14/10/2024;66.046.125;664.824.921.875;6.244.215.234.375;628.483.984.375;43706958056;0.049580549288290116;2886675215136333.0;404.033.984.375;2886675215136333.0
15/10/2024;67.041.109.375;678.816.796.875;648.091.953.125;660.503.671.875;48863870879;0.014952642422039789;3275888112084916.5;3.072.484.375;3275888112084916.5
16/10/2024;6.761.271.875;683.752.890.625;667.587.265.625;670.424.609.375;38195189534;0.008490108547449185;2582480607565285.5;16.165.625;2582480607565285.5
17/10/2024;673.998.359.375;679.122.109.375;66.647.390.625;67.617.078.125;32790898511;-0.0031535287872272158;2210101179884613.0;12.648.203.125;2210101179884613.0
18/10/2024;684.187.890.625;68969.75;671.778.203.125;67.419.109.375;36857165014;0.01500489704966544;2521722598534621.0;17.919.296.875;2521722598534621.0
19/10/2024;68.362.734.375;686.680.078.125;68.024.640.625;684.189.765.625;14443497908;-0.000819623721527923;987397010930472.2;6.433.671.875;987397010930472.2
20/10/2024;69.001.703.125;693.590.078.125;6.810.571.875;683.641.796.875;18975847518;0.009303330181939204;1309365796982304.0;12.532.890.625;1309365796982304.0
21/10/2024;673.678.515.625;69.462.734.375;668.298.515.625;69002.0;37498611780;-0.023963262921302488;2526200912194854.0;26.328.828.125;2526200912194854.0
22/10/2024;6.736.140.625;67.801.578.125;665.813.671.875;67.360.703.125;31808472566;-9,57E+09;2142663442710306.0;12.202.109.375;2142663442710306.0
23/10/2024;664.321.953.125;674.027.421.875;6.518.803.515.625;67.362.375;32263980353;-0.013890438213698968;2143367044369158.8;221.470.703.125;2143367044369158.8
24/10/2024;681.610.546.875;687.989.609.375;664.541.015.625;66.653.703.125;31414428647;0.02569154796745315;2141240588984733.8;2.344.859.375;2141240588984733.8
25/10/2024;666.424.140.625;6.872.215.625;6.552.179.296.875;68.165.296.875;41469984306;-0.02253213347279499;2763659865285828.5;320.036.328.125;2763659865285828.5
26/10/2024;670.146.953.125;67.317.921.875;6.636.059.375;66.628.734.375;19588098156;0.00557070573324996;1312690429675683.0;957.328.125;1312690429675683.0
27/10/2024;67.929.296.875;682.213.125;668.472.265.625;670.234.765.625;16721307878;0.013555484057566741;1135866686982938.2;13.740.859.375;1135866686982938.2
28/10/2024;699.077.578.125;70.212.265.625;675.351.328.125;67.922.671.875;38799856657;0.028709215102556977;2712410982337272.0;26.771.328.125;2712410982337272.0
29/10/2024;727.204.921.875;735.772.109.375;697.299.140.625;69.910.046.875;58541874402;0.03944659057776213;4257193920092247.0;3.847.296.875;4257193920092247.0
30/10/2024;723.395.390.625;72.905.296.875;71.411.734.375;727.153.671.875;40646637831;-0.00525236341818716;2940359045134915.0;14.935.625;2940359045134915.0
31/10/2024;702.151.875;726.623.125;69590.5;72.335.046.875;40627912076;-0.029806220896924952;2852696464149854.0;30.718.125;2852696464149854.0
1/11/2024;6.948.246.875;71.559.015.625;68.779.703.125;702.168.984.375;49989795365;-0.010490161236778449;3473414394267507.5;27.793.125;3473414394267507.5
2/11/2024;692.892.734.375;698.673.515.625;6.903.371.875;694.860.234.375;18184612091;-0.00278436278553029;1259998559528167.8;8.336.328.125;1259998559528167.8
3/11/2024;687.411.171.875;6.936.165.625;674.825.234.375;692.963.828.125;34868307655;-0.00794258611024876;2396886422642158.5;18.791.328.125;2396886422642158.5
4/11/2024;678.115.078.125;694.331.796.875;668.036.484.375;687.421.328.125;41184819348;-0.013615611362265724;2792804698973303.0;262.953.125;2792804698973303.0
5/11/2024;693.595.625;705.227.890.625;674.588.671.875;67.811.171.875;46046889204;0.022572112490931908;3193792089675413.0;3.063.921.875;3193792089675413.0
6/11/2024;75.639.078.125;7.646.015.625;6.932.203.125;69358.5;1,18593E+11;0.08666903126846402;8970239018158448.0;7.138.125;8970239018158448.0
7/11/2024;75.904.859.375;769.431.171.875;74.480.421.875;756.370.859.375;63467654989;0.0035076496874788744;4817503426801062.0;24.626.953.125;4817503426801062.0
8/11/2024;765.454.765.625;77252.75;756.487.421.875;759.028.359.375;55176858003;0.008404323339316332;4223538891061027.0;16.040.078.125;4223538891061027.0
9/11/2024;767.788.671.875;76.932.765.625;757.737.890.625;765.561.875;29009480361;0.0030444063813357424;2227315039815608.5;11.589.765.625;2227315039815608.5
10/11/2024;804.741.875;81.474.421.875;765.654.296.875;76.775.546.875;82570594495;0.04700704537184314;6644801503377098.0;49.089.921.875;6644801503377098.0
11/11/2024;88.701.484.375;89604.5;80283.25;804.714.140.625;1,17967E+11;0.09734014312496264;1,05E+32;9321.25;1,05E+32
12/11/2024;879.558.125;899.568.828.125;85.155.109.375;887.055.625;1,33673E+11;-0.008442066269106777;1,18E+32;48.017.734.375;1,18E+32
13/11/2024;905.841.640.625;934.343.515.625;862.569.296.875;8.792.996.875;1,23559E+11;0.02944485048776148;1,12E+32;7.177.421.875;1,12E+32
14/11/2024;872.504.296.875;9.176.521.875;866.828.125;905.748.828.125;87616705248;-0.03749692231881138;7644595180691036.0;508.240.625;7644595180691036.0
15/11/2024;910.660.078.125;918.687.421.875;871.248.984.375;872.841.796.875;78243109518;0.04280211829142622;7125287622640481.0;474.384.375;7125287622640481.0
16/11/2024;905.584.765.625;917.639.453.125;900.942.265.625;910.643.671.875;44333192814;-0.00558881224411838;4014746402387412.5;166.971.875;4014746402387412.5
17/11/2024;898.458.515.625;914.330.390.625;887.416.640.625;905.584.609.375;46350159305;-0.007900350440318173;4164369532815258.0;2.691.375;4164369532815258.0
18/11/2024;90.542.640.625;925.967.890.625;8.939.359.375;8.984.371.875;75535775084;0.007725465406075372;6839208537761441.0;32.031.953.125;6839208537761441.0
19/11/2024;923.437.890.625;940.028.671.875;90.426.984.375;905.368.125;74521048295;0.019697543183651734;6881555964469855.0;35.758.828.125;6881555964469855.0
20/11/2024;943.394.921.875;949.020.234.375;91619.5;92.341.890.625;71730956426;0.021381444998432572;6767062003352530.0;32.825.234.375;6767062003352530.0
21/11/2024;985.047.265.625;9.901.421.875;941.326.015.625;94.334.640.625;1,06025E+11;0.04320463738221239;1,04E+32;48.816.171.875;1,04E+32
22/11/2024;989.976.640.625;99655.5;972.226.640.625;984.964.296.875;78473580551;0.004991722095061175;7768701165169432.0;24.328.359.375;7768701165169432.0
23/11/2024;9.777.728.125;990.146.796.875;97.232.890.625;990.067.421.875;44414644677;-0.012404002529793906;4342743204201844.5;17.817.890.625;4342743204201844.5
24/11/2024;980.138.203.125;986.471.796.875;95.788.078.125;9.777.809.375;51712020623;0.0024162403264788948;5068492697339016.0;28.591.015.625;5068492697339016.0
25/11/2024;93.102.296.875;9.893.503.125;926.429.140.625;980.334.453.125;80909462490;-0.05140963729329047;7532856796740657.0;62.921.171.875;7532856796740657.0
26/11/2024;919.853.203.125;94991.75;907.708.125;9.308.728.125;91656519855;-0.012069852534281012;8431054337591191.0;42.209.375;8431054337591191.0
27/11/2024;9.596.253.125;973.611.796.875;917.786.640.625;91.978.140.625;71133452438;0.04232881330495687;6826146152501964.0;5.582.515.625;6826146152501964.0
28/11/2024;9.565.246.875;96.650.203.125;946.773.515.625;959.549.453.125;52260008261;-0.003236310003132818;4998798807060044.0;19.728.515.625;4998798807060044.0
29/11/2024;974.615.234.375;98.693.171.875;954.078.828.125;95.653.953.125;54968682476;0.018736162907207532;5357331535463170.0;32.852.890.625;5357331535463170.0
30/11/2024;964.490.546.875;9.749.934.375;9.614.421.875;974.688.125;31634227866;-0.010442730465097628;3051091373444670.5;1.355.125;3051091373444670.5
1/12/2024;972.797.890.625;97.888.125;957.701.875;964.613.359.375;36590695296;0.008576311620290235;3559535120045091.0;21.179.375;3559535120045091.0
2/12/2024;958.653.046.875;981.526.015.625;944.828.671.875;972.760.078.125;72680784305;-0.014647119798360832;6967565532325293.0;3.669.734.375;6967565532325293.0
3/12/2024;960.021.640.625;96.297.203.125;936.295.625;9.585.459.375;67067810961;0.0014266034685602644;6438654991190658.0;2.667.640.625;6438654991190658.0
